uid,text,label,metadata__row_number
548,Preview: @clairecmc personally attacked @realDonaldTrump. Claimed she had nothing to do w #Kavanaugh smear. Then blamed R’s for incivility. Said she’d raise taxes. Took 3 positions on border wall in 2 minutes. That was just beginning! Bottom line: she’s a liberal Democrat. #MoSen,0,548
840,Professor Ford showed great courage in coming forward. She should be supported and must not be attacked and smeared. Her voice matters.,0,840
274,"Protecting #NetNeutrality is far too important to our economy and our way of life. And if the @realDonaldTrump Administration won't protect consumers, the State of California will.",1,274
1080,Racial and ethnic minorities are largely underrepresented in adult clinical trials. Without representation  differences in the effectiveness of treatment can’t be fully evaluated. We’re asking NIH to study barriers to inclusion and how to prevent them in the future. https://t.co/zt9KSabCEU,0,1080
606,"Read our response to @SenAngusKing comparing the horrific attacks on 9/11 to Russian meddling. What the heck Angus? #MEPolitics
https://t.co/ZZesP0oNiW",0,606
516,"Real leaders:
1) tell the truth
2) earn the respect of their peers

@realDonaldTrump still hasn't learned, and it's the reputation of our great country that suffers as a result. https://t.co/xMefH7L4lX",0,516
95,"Regardless of race, party, religion or gender, we are ALL Americans, and I WILL fight to protect the American Dream for EVERYONE.<U+0001F1FA><U+0001F1F8> #LetsFlyMI #MISen https://t.co/NtSGec6OLP",0,95
145,"Remember, before Tax Cuts &amp; Jobs Act, companies that moved jobs overseas were paying 0 percent U.S. tax after planning. Now thanks to a new provision, they’re paying 10.5 percent.",0,145
848,Remove Kaine  elect Stewart | Winchester Star | https://t.co/MkK6TXlXYr https://t.co/fpcdwzFJnm,0,848
465,Representing the people of Delaware should never become a career opportunity. It’s time to retire @senatorcarper and vote Rob Arlett! #TermLimits #PuttingTheFirstStateFirst,0,465
235,"Representing the people of Delaware should never become a career opportunity. It’s time to retire @senatorcarper and vote Rob Arlett! #TermLimits #PuttingTheFirstStateFirst

Learn more about my plan for Delaware below  <U+2B07><U+FE0F> https://t.co/xxokVJDhP3",0,235
381,"Republican leadership is still pushing to confirm Judge Kavanaugh, only agreeing to an FBI investigation after a few swing votes pledged to vote “no” without it. This is our chance to keep fighting. Call your senators and tell them to vote NO: (202) 224-3121.",1,381
348,"Republicans aren’t even trying to have a fair debate. Hours before the Kavanaugh hearings started, they released 42,000 pages of documents for review.

This is a devastating reminder of the power of elections. What we do every day between now and November matters more than ever.",1,348
265,"Republicans didn't seem to care too much about the deficit when they handed a massive tax cut to the wealthiest 1%.

Now, they're talking about cutting back on key programs like Social Security or Medicaid to save money.

Absurd.

https://t.co/h7ccEFkyl6",1,265
380,"Republicans have thrown transparency out the window to jam Kavanaugh's confirmation through the Senate. 

But here's a fact they can't hide: confirming Kavanaugh means criminalizing abortion and putting countless lives on the line.

That’s not “hysteria."" That’s what’s at stake.",1,380
377,"Republicans may claim they’ll protect coverage for preexisting conditions now, but they’re on the record voting REPEATEDLY to repeal them. Don’t take my word for it, just look at the voting record. https://t.co/DUlZNOlhrU",1,377
1138,"Retweet if you agree with @Wilderness on the Land &amp  Water Conservation Fund:

""When you deplete the earth’s finite natural resources  some of the proceeds should pay to strengthen conservation.""

#SaveLWCF

https://t.co/y0rbhDHz7a",0,1138
261,"Right now, we have a government that denies climate change, and is in the pocket of the NRA and the gun lobby.

It needs to change.

We need to fight back against Mitch McConnell and his special interest friends who don't stand up for working families.",1,261
372,"Roe v. Wade is ""settled law"" only until five Republican Supreme Court Justices overturn it. Brett Kavanaugh's statements should not convince anyone that he would uphold Roe. #WhatsAtStake",1,372
909,Ron DeSantis  GOP nominee for Florida governor  spoke four times at conferences organized by a conservative activist who has said that African Americans owe their freedom to white people  @bethreinhard &amp  @emmersbrown report https://t.co/54RsjvnsH1,0,909
919,SENIORS: Medicare Open Enrollment starts today and runs through December 7th. Check out our Medicare Open Enrollment Info Center for resources and frequently asked questions: https://t.co/BcUQ5efbKh,0,919
105,"Sad to learn that we’ve lost Todd Bol, creator of the Little Free Library. This Minnesota native’s idea to create little public library for others to enjoy launched into a nationwide movement. https://t.co/ypGsbW5TCF",0,105
21,"Saddened to learn of the passing of Marilyn Lloyd, someone I am fortunate to have known for many years. As TN's first Congresswoman elected to a full term, she was an independent thinker &amp; a staunch advocate for TN's 3rd Congressional District. My condolences go out to her family https://t.co/R7UJw4fQea",0,21
961,Sadly  correct.  The creakiest 103 win team ever... https://t.co/bnJNmnmzBJ,0,961
1021,Saudi Arabia Crown Prince Mohammed bin Salman has not been straight with the U.S.  says Sen. @ChrisMurphyCT  D-Conn. And his colleagues are beginning to see that. https://t.co/rAHg3Ahxcq https://t.co/RvjemNmTec,0,1021
382,"Sec. Kirstjen Nielsen said in June that ""we do not have a policy of separating families at the border,” but it wasn’t true. The so-called “zero tolerance” policy seems to have been implemented to cause maximum pain to families. https://t.co/SfFfRRL00v",1,382
827,See the latest Hurricane Michael recovery efforts in Calhoun county here- https://t.co/MwNSJFxHF2,0,827
907,See the latest updates on what FL is doing to recover from Hurricane Michael  here- https://t.co/0WQyNNUpth,0,907
161,"See you soon, Mr. President! #MAGA #TrumpMT #mtsen #mtpol https://t.co/jlm8qJx602",0,161
232,"Seems @cspan is paying attention to the people of the FIRST STATE. Our opponent @SenatorCarper does not have the taxpayers of Delaware in mind! Look forward to debating Mr.Carper any time, any place!",0,232
536,"Sen McCaskill really should have spent a little more time on her cover story, though. Dark money? Really? This from the person who is trying to BREAK campaign finance laws RIGHT NOW and who runs her family business as a dark money operation? #MOSen",0,536
577,"Sen Orrin Hatch tells us Brett Kavanaugh likes ketchup on his pasta
 
I literally couldn't care less
 
Does he believe a President can be subpoenaed? Does he think the Supreme Court can overturn Roe v. Wade? Why does HE think Republicans don't want his records released? #SCOTUS",0,577
707,Sen Paul tells crowd: “I absolutely believe @SenatorBrakey  will keep his promises to you.” @newscentermaine,0,707
935,Sen. @Stabenow after 43 years as a career politician  and nearly $4 million from the taxpayers why should we believe you NOW? What took you so long? #LetsFlyMI #MISen #TeamJohnJames https://t.co/bVd4WgGWFS,0,935
294,Sen. @Stabenow is willing to hurt farmers because she opposes work requirements for able-bodied adults. @Stabenow would rather keep people dependent on the Fed. Government. Our hard-working farmers deserve a Farm Bill but 43-yr career politician @Stabenow is standing in their way https://t.co/37vWBXva2p,1,294
418,Sen. @Stabenow needs to support American troops as much as she needs to support American goods. Stabenow’s lack of action &amp; awareness on the issues facing my brothers &amp; sisters in arms is unacceptable. Michigan deserves better. <U+0001F1FA><U+0001F1F8> #LetsFlyMI #MISen https://t.co/esvOvDqoyD,1,418
420,Sen. @Stabenow supports a government takeover of health care that would cost $2 trillion dollars per year and add trillions to the national debt <U+0001F1FA><U+0001F1F8> @DailyCaller @eviefordham #LetsFlyMI #TeamJohnJames #MISen https://t.co/Sizx86pQjG,1,420
408,"Sen. Byron Dorgan spent 30 years serving ND in Congress, so he knows a whopper when he sees one. Kevin Cramer voted 5 times to completely eliminate protections for North Dakotans with pre-existing conditions. That’s a record he can’t rewrite.

https://t.co/ViO2Jg3H0e",1,408
531,Senate Republicans aren't even pretending to consider Dr. Ford's testimony. Rushing a vote sends a clear signal: They don't value survivors. They don't believe women. https://t.co/gwQUr9b3Ci,0,531
387,Senate in session today. Rich liberal @clairecmc has had only 5 bills passed into law in 12 years. Embarrassing. What’s she been doing with her time? Vacationing in Cancun and opposing funding for the Wall. #MOSen,1,387
386,Senator @clairecmc would have you believe that the only way to cover pre-existing conditions is to keep all the failures of Obamacare. That’s simply not true. #MOSen https://t.co/o3jjh7Ov0H,1,386
507,Senator Donnelly is one of the least effective Senators in Washington. Hoosiers deserve better. #INSen #IBackBraun https://t.co/Bm73aZIz1n,0,507
342,Senator Donnelly supported President Obama's failed and dangerous Iran nuclear deal. #INSen #IBackBraun https://t.co/8meYpzclm4,1,342
329,"Senator Donnelly supports Obama’s failed &amp; dangerous nuclear deal with the biggest state sponsor of terrorism, Iran. Sen. @joniernst: “I mean for me - working in the national security space and Armed Services - that is a big deal.” #INSen https://t.co/Yhyk4vUzkX",1,329
183,"Senator Kaine dogwhistles more #Antifa violence on Capitol Hill with his code word “energized” demands for change

Tim Kaine &amp; @TheDemocrats are dangerous for America

#CongratsJusticeKavanaugh https://t.co/s7HiiL3rG3",0,183
438,"Senator Klobuchar supports Cory Booker in releasing confidential emails during the Kavanaugh hearings which VIOLATE senate rules. 

https://t.co/aqbS9lL1Gt",1,438
544,"Senator, accusing people of crimes is a serious thing. If you have evidence of a crime, please come forward with it immediately. Otherwise, please stop politicizing the legal process for your reelection. #MOsen",0,544
114,"Seniors in the US fall victim to financial scams that cost them over $35 billion annually. We must continue to ensure our seniors are protected &amp; provided for. I supported HR 6690, which will introduce pilot programs to @CMSGov to address Medicare fraud w/ smart card technology.",0,114
554,"September 7, 2017: One year ago today, @SenatorMenendez was too busy in a federal courtroom facing felony corruption and bribery charges to vote in the Senate on critical relief for hurricane and wildfire victims. NJ deserves better. #MenendezOnTrial https://t.co/dE7me6oiGI",0,554
